original_text,adversarial_text,split
"NE researchers say spruce damage echoes effects of acid rain Red spruce trees in New England and upstate New York suffered severe damage last winter, University of Vermont researchers have found.","NE who say maple damage as storm of acid rain cut north trees in south England and upstate New York suffered severe affected last christmas, University of maine workers have found.",calibration
"Two planeloads of US soldiers brought to hospital in Germany RAMSTEIN, Germany The largest US military hospital overseas has had to add beds to handle the number of wounded soldiers coming in from Iraq.","Two planeloads of US soldiers shipped to medical in Germany RAMSTEIN, england this larger states military hospital overseas has had to build capacity to accommodate the variety of hospital veterans getting in from lebanon.",calibration
Broncos Penalized Again for Salary Cap Violations The penalties imposed Thursday on the Denver Broncos for violations of the league's rules regarding the disclosure of deferred compensation to players and the salary cap were the second sanctions against the team for similar infractions in less than three years.,and Penalized Again for Salary line Violations on fines called on on the city jets for breached of the league's criteria as the disclosure of deferred compensation to yards and the franchise caps were the largest penalties against the franchises for similar infractions in less than three decades.,calibration
"Spanish laureate 'was informer' Prize-winning Spanish writer Camilo Jose Cela informed for General Franco's regime, a historian says.","of laureate 'was informer' Prize-winning Spanish authors Camilo Jose Cela informing for franco Franco's of, a scholar says.",calibration
Many engineers lack a four-year degree The news comes as some observers warn that the United States needs to focus more on training scientists and engineers.,Many engineering lack a four-year mph The news comes as some observers warn that the United States needs to focus more on training workers and engineers.,calibration
"Bush Signs Orders to Reform Intelligence WASHINGTON - President Bush on Friday signed executive orders designed to strengthen the CIA director's power over the nation's intelligence agencies and create a national counterterrorism center, responding to election-year pressures to enact changes called for by the Sept. 11 commission...","Bush signing Orders to Reform Intelligence potomac - george by on sunday signed leadership programs designed to enhance the washington director's right over the nation's data agencies and develop a statewide counterterrorism centers, respond to election-year petitions to enact amendments pending for by the Sept. 11 commission...",calibration
"Sony and Samsung to Cross-License Patents Sony Corp. (6758.T: Quote, Profile, Research) and Samsung Electronics (005930.KS: Quote, Profile, Research) said on Tuesday they had agreed to share patents on basic technology to speed up","Sony and Samsung to Cross-License Patents Sony sc. (6758.T: line, Profile, Research) and Samsung Electronics (005930.KS: Quote, Profile, Research) said on Tuesday they had joined to release patents on the technology to speed up",calibration
Love must stand trial for assault Courtney Love must stand trial for assault for assault after a court hears testimony from her alleged victim.,of must stand trial for assault Courtney fields must stand trial for assault for assault after a court hears testimony from her alleged victim.,calibration
"World Bank Head to Leave in June WASHINGTON (Reuters) - World Bank President James Wolfensohn told the Bush administration on Monday that he will leave his post at mid-year, triggering a hunt for a replacement for the top job at the global lender.","World trust heads to depart in spring 2017 (news) - international account spokesman james Wolfensohn told the Bush administration on Monday that he will leave his post at mid-year, triggering a battle for a candidate for the key jobs at the global lender.",calibration
Green's Three Touchdowns Lifts Packers Over Panthers (Reuters) Reuters - Ahman Green scored three touchdowns\and rushed for 119 yards as the Green Bay Packers opened their\season with a convincing 24-14 win over the Carolina Panthers\in Charlotte on Monday.,Green's Three Touchdowns as the Over eagles (Reuters) Reuters - Ahman greens scored six touchdowns\and rushed for 119 yards as the Green bay packers opened their\franchise with a convincing 24-14 victory over the Carolina bears\in Charlotte on Monday.,calibration
Jordans King strips his half-brother of royal title King Abdullah of Jordan has stripped his half-brother and heir apparent of his title as crown prince on Sunday. King Abdullah announced at the state television on Sunday that the move was aimed at allowing,Jordans who replaces his half-brother of royal title King abdullah of Jordan has disqualified his half-brother and equal holder of his title as crowned of on Sunday. King jordanian announce at the the show on tomorrow that the move was aimed at allowing,calibration
Stress 'may speed up cell ageing' Scientists suggest stress is linked to faster cell ageing - which could lead to the early onset of age-related diseases.,i 'may speed up cell ageing' Scientists suggest in is linked to faster cell ageing - which could lead to the early onset of age-related diseases.,calibration
"Saboteurs Hit Iraq Internal Oil Pipeline (Reuters) Reuters - Saboteurs blew up an internal oil\pipeline on the edge of Baghdad Monday, the latest in a series\of attacks on the country's internal and export pipeline\network, witnesses said.","Saboteurs Hit Iraq Internal Oil Pipeline (Reuters) Reuters - Saboteurs blew up an internal oil\pipeline on the edge of baghdad Monday, the latest in a series\of attacks on the country's internal and export pipeline\network, witnesses said.",calibration
"Foul Taste to Keep Pigeons Safe Racing pigeon owners are planning to make their birds less tasty in a bid to stop them being eaten by peregrine falcons, it was revealed today.","Foul health to Keep Pigeons Safe racing pigeon owners are planning to make their pigeons too tasty in a bid to stop them being eating by peregrine falcons, it was revealed today.",calibration
"Cardiac Researchers Make Surprising Heart Find PORTLAND, Ore. (AP) -- Newlywed Marc Schlotthauer had just returned from his honeymoon in California and fallen asleep in his Stayton bedroom, when his heart stopped cold...","Cardiac Researchers Make Surprising Heart Find PORTLAND, Ore. (to) -- Newlywed Marc Schlotthauer had just returned from his honeymoon in California and fallen asleep in his Stayton bedroom, when his heart stopped cold...",calibration
"Investigators Find Preliminary Cause of Genesis Crash A design flaw in the reentry system of NASA #39;s Genesis space probe has been pinned as the most likely cause behind the spacecraft #39;s wild plunge into the Utah desert last month, investigators said Thursday.","Investigators Find Preliminary Cause of Genesis Crash A pilot defect in the reentry circuit of the #39;s Genesis landing probe has been listed as the most likely accident behind the probe #15;s wild plunged into the Utah desert last months, police indicated Thursday.",calibration
Billick Wants Lewis Practicing With Ravens (AP) AP - Baltimore Ravens coach Brian Billick wants the NFL to amend the rule that forbids running back Jamal Lewis from appearing at the team's training complex during his two-week suspension.,Billick wants christian Practicing under orioles (AP) ap - reported ravens coach Brian Billick wants the packers to amend the rule that forbids running back ezekiel robinson from appearing at the team's training complex during his two-week suspension.,calibration
"The Journal to add Saturday edition For the first time in 52 years, The Wall Street Journal will start publishing a Saturday edition next September, the nation #39;s biggest financial newspaper announced yesterday.","The Journal to extend Saturday edition For the largest occasion in 52 since, and Wall Street standard will launch publishing a online edition next September, the world #63;s biggest global newspaper declared yesterday.",calibration
"Oracle pushes on BI DECEMBER 07, 2004 (COMPUTERWORLD) - SAN FRANCISCO -- Oracle Corp. has unveiled Business Intelligence 10g, a stand-alone product that executives said will provide query, reporting and analysis, dashboards, data integration and BI application development.","oracle moves on and DECEMBER 07, september (COMPUTERWORLD) - SAN FRANCISCO -- Oracle Corp. has unveiled Business Intelligence 10g, a stand-alone unit that executives said will provide task, reporting and analyses, dashboards, chart analysis and model action modeling.",calibration
Human Drug OK'd for Dog Skin Infection (AP) AP - The Food and Drug Administration approved using an antibiotic originally designed for humans to help treat skin infections suffered by dogs.,Human Drug OK'd for Dog Skin Infection (as) AP - The Food and Drug Administration approved using an antibiotic first designed for dogs to for treat skin infections suffered by dogs.,calibration
"Nevada's E-Vote Free of Serious Problems (AP) AP - Alarmed by software glitches, security threats and computer crashes with ATM-like voting machines, officials from Washington, D.C., to California are considering an alternative from an unlikely place: Nevada.","Nevada's E-Vote clear of constitutional irregularities (AP) AP - Alarmed by voter glitches, electronic devices and other irregularities with ATM-like election machines, officials from Washington, st.n., to California are discussing an candidate from an uncertain time: Nevada.",calibration
"Lethal algae discovered off coast SEATTLE -- A toxic algae bloom almost 50 km wide has been detected off the northwest coast of Washington state, the largest and most potentially lethal yet found by scientists in the region.","Lethal of found off coast SEATTLE -- A toxic in bloom almost 20 km across has been detected off the northwest border of capital state, the largest and most potentially lethal since found by scientists in the region.",calibration
Tentative Alaska Land Swap Raises Drilling Fears (Reuters) Reuters - U.S. officials on Wednesday\announced a tentative land swap that they say would enlarge an\Alaska wildlife refuge but that critics charge would open up\the area to oil and gas development.,Tentative oil property Swap Raises oil Fears (bp) Reuters - U.stat. regulators on Wednesday\revealed a tentative land swap that they said was enlarge an\Alaska animal refuge but that would claim would end up\the field to pipeline and energy development.,calibration
"The way it is today isn #39;t how it was quot;And that #39;s the way it is, quot; Walter Cronkite, the venerable anchorman of CBS News, used to say. Here #39;s the way it is now: Americans don #39;t take the news on trust.","The way it is today isn #39;t how it was quot;And that #39;s the way it is, quot; Walter Cronkite, the venerable anchorman of CBS News, used to say. Here #39;s the way it is now: i don #39;t take the newscast on trust.",calibration
SuperSonics Stay Atop Northwest Division (AP) AP - Nate McMillan looks at the standings of the new Northwest Division and sees something a little odd #151; the SuperSonics are in first place.,SuperSonics Stay Atop Northwest Division (ap) abc - Nate McMillan looks at the ratings of the new Northwest Division and sees something a little odd #151; the SuperSonics are in first place.,calibration
ROONEY RACE HOTS UP Manchester United and Newcastle are expected to increase their bids for Wayne Rooney this weekend as the battle to sign the England striker before Tuesday #39;s transfer deadline intensifies.,ROONEY RACE HOTS UP Manchester for and employers are set to raise their bids for david keane this future as the competition to sign the meaning back before friday #31;s for day intensifies.,calibration
"Finance police raid Olympic files Finance police have raided the offices of Italy #39;s Olympic organizers for records on the Turin committee #39;s work ahead of the 2006 Winter Games, officials said on Thursday.","Finance police search olympics database Finance also have raiding the websites of italy #9;s Olympic ioc for records on the Turin jury #39;s work during of the 2006 Winter Games, officials said on Thursday.",calibration
"Sharon, Abbas say they are willing to meet Ahead of an expected meeting between both sides #39; foreign ministers in The Hague, Sharon told Newsweek magazine that he was ready to meet with the post-Yasser Arafat leadership whenever they wanted.","or, and if they are willing to see when of an inevitable settlement between both countries #39; finance ministerial in The Hague, david and american magazine that he was looking to negotiate with the post-Yasser Arafat power whenever they wanted.",calibration
Pakistan test-fires medium range ballistic missile RAWALPINDI: Pakistan Wednesday carried out a successful test fire of its endogenously developed medium range surface to surface ballistic missile Hatf-IV/Shaheen-I.,s test-fires medium range trident missile RAWALPINDI: 1997 jun carried out a successful test fire of its endogenously developed medium range surface to surface trident missile Hatf-IV/Shaheen-I.,calibration
"Argentina Club Fire Kills at Least 174 A fire that raced through a packed Buenos Aires nightclub during a rock concert killed at least 174 concert-goers and injured about 410, and investigators were looking into survivor accounts that the building's emergency exits were locked.","Argentina Club Fire Kills at Least 174 A fire that raced through a downtown buenos a stadium during a football concert killed at any 174 concert-goers and caused about 410, and investigators were looking into survivor accounts that the building's emergency exits were locked.",calibration
"Terry epitomises Chelsea #39;s steel So much has changed since I left Chelsea for the south coast 15 months ago. For instance, only two players from the starting XI of my last game are still there - and one","this epitomises the #1939;s that So s has moved since i left chelsea for the south coast fifteen months ago. that instance, only two players from the starting xi of my previous games are still there - and a",calibration
"VeriSign dealt another legal blow in ICANN suit VeriSign Inc. lost another round in its battle against the Internet Corporation for Assigned Names and Numbers (ICANN) on Thursday when a U.S. federal judge dismissed the company's antitrust claims, filed in an amended complaint.","VeriSign was another civil day in ICANN and VeriSign ltd. fell on round in its trial against the exchange Corporation for known days and number (ICANN) on Thursday when a country.us. federal judge dismissed the company's antitrust applications, and in an amended charge.",calibration
"PeopleSoft: Sour on a Sweetened Bid? An end to the 17-month takeover squabble between software giant Oracle (ORCL ) and rival PeopleSoft (PSFT ) may not be in sight even though, in what Chairman Jeffrey O. Henley called a quot;best and final quot; offer, Oracle on Nov.","PeopleSoft: stew on a Sweetened platform? immediate end to the 17-month consortium squabble between software provider Oracle (ORCL ) and rival PeopleSoft (PSFT ) may not be in sight even though, in what director Jeffrey O. Henley called a quot;best and final quot; offer, Oracle on Nov.",calibration
"Courtesy counts, but drivers outside the Chase won #39;t be giving any ... It was evident when their 10 cars were herded away from their less fortunate brethren by scurrying officials immediately after the cutoff race at Richmond International Raceway two weeks ago.","to counts, but drivers across the Chase won #39;t be handing any ... it was evident when their 10 cars were herded away from their over fare competitors by scurrying regulators immediately after the cutoff pole at worthy and darlington two months on.",calibration
"Man Charged in MS Windows Leak The man responsible for selling portions of Microsoft #39;s (Quote, Chart) Windows NT and 2000 source code earlier this year was charged with one count of unlawfully distributing a trade secret by the US Attorney #39;s Office in Manhattan Tuesday.","Man Charged in MS Windows Leak The man responsible for selling portions of Microsoft #39;s (statement, ranking) Windows nt and 100 microsoft programs earlier this year was charged with one count of unlawfully trading a trade secret by the US Attorney #39;s division in Manhattan Tuesday.",calibration
"ADB upgrades RP #39;s GDP growth forecast The Asian Development Bank (ADB) upgraded its gross domestic product (GDP) growth forecast for the Philippines from 5 to 5.5, it was learned Wednesday.","ADB updates RP #1;s population health projections on islamic Development account (ADB) updates its per male product (income) growth forecast for the Philippines from 5 to 5.5, it was learned Wednesday.",calibration
"Israelis defend missile failure Israeli military officials defend a new anti-missile system they are developing with the US, despite its failure in tests.","to defend weapons failure Israeli military officials defense a new anti-missile system they are developing with the US, despite its failure in tests.",calibration
Philippoussis Given Wildcard for Sydney International SYDNEY (Reuters) - Former Wimbledon and U.S. Open runner-up Mark Philippoussis has been given a wildcard entry for next month's Sydney International.,Philippoussis Given Wildcard for australian championships qualifying (Reuters) - Former tennis and U.S. Open runner-up Mark Philippoussis has been given a wildcard entry for next month's Sydney International.,calibration
"Google Sets Price of #36;85 in #36;1.67 Bln IPO (Reuters) Reuters - Google Inc. on Wednesday\said it priced its long-awaited initial public offering at #36;85\per share, far below initial expectations, ending a tumultuous\process beset by poor market conditions and a series of\missteps.","Google Sets Price of #36;85 in #36;1.67 Bln IPO (Reuters) reuters - Google Inc. on Wednesday\said it priced its long-awaited initial public offering at #36;85\per share, far below initial expectations, ending a tumultuous\process beset by poor market conditions and a series of\missteps.",calibration
"King #39;s no more Mr Nice Guy THE little-noticed drop in the pound on the foreign exchanges is starting to worry Mervyn King. In a speech in the rarefied setting of the Eden Project in Cornwall, the Bank of England governor noted that","King #9;s no more a Nice Guy his little-noticed dropping in the pound on the arms exchanges is going to worry Mervyn King. In a speech in the rarefied setting of the road Project in Cornwall, the wall of english governor noted that",calibration
Rising Chinese business star hit by RM2.09 billion loss SINGAPORE: The career of a fast-rising Chinese expatriate businessman once listed among Asia #39;s future leaders has been brought to a halt after his Singapore-based firm lost 550 million US dollars (RM2.09 billion) speculating in the volatile oil market.,and Chinese business star hit by RM2.05 billion losses thailand: The career of a fast-rising Chinese expatriate businessman once named among Asia #43;s best leaders has been brought to a suspend after his Singapore-based account lost 54 million chinese dollars (RM2.09 billion) speculating in the volatile oil market.,calibration
"EU agrees to lift tariffs on US goods The European Union agreed Monday to lift penalties that have cost American exporters \$300 million, following the repeal of a US corporate tax break deemed illegal under global trade rules.","EU agreement to drop tariffs on british supplies the new championship signed deal to lift penalties that have cost American exporters \$300 million, following the repeal of a US corporate tax break deemed illegal under global trade rules.",calibration
Jury Selection Begins in Kobe Bryant Rape Case (Reuters) Reuters - Hundreds of prospective jurors in\the high-profile Kobe Bryant rape case turned up on Friday for\jury selection in a trial of the star athlete that lawyers said\is shaping up to be full of rancor.,she was initiated in Kobe Bryant and charge (national) Reuters - Hundreds of fresh jurors in\the high-profile and Bryant murder case turns up on Friday for\in shortlisted in a defence of the former footballer that witnesses warned\is soon up to be in of rancor.,calibration
"EU urges quot;fresh start quot; on US trade The European Union #39;s new trade chief has called for a fresh push to end acrimonious trade spats between Europe and the United States, arguing that strengthened transatlantic ties would spur economic growth.","eu urges quot;fresh start quot; on usa trade of atlantic republic #39;s new trade chief has called for a fresh push to end acrimonious trade spats between Europe and the United States, arguing that strengthened transatlantic ties would spur economic growth.",calibration
"Orion delivers first #39;personal cluster #39; workstation There is something rather antiquated about many of the server clusters used today by engineers, scientists and media fiends. Their high-powered computing machines are often cobbled together over many days","to delivers last #4;personal cluster #4; workstation There is something curiously antiquated about those of the large clusters employed today by workers, workers and media fiends. Their high-powered machines they are still cobbled together over long days",calibration
"Defense Work Gives CACI Boost In Earnings Lucrative Defense Department contracts, gained partly through acquisitions, helped boost CACI International Inc.'s first-quarter revenue and profit.","Defense Work Gives CACI Boost In Earnings Lucrative Defense Department contracts, gained partly through acquisitions, helped boost CACI International incorporated.'s first-quarter profitable and profit.",calibration
"Madonna Makes Israeli Midnight Pilgrimage JERUSALEM - Pop diva Madonna made a midnight pilgrimage to a Jerusalem cemetery early Sunday, holding a mystical candlelit ceremony at the grave of a Jewish sage. The singer is in Israel on a five-day spiritual quest along with 2,000 other students of Kabbalah, or Jewish mysticism...","Madonna Makes Israeli Midnight Pilgrimage aviv - Pop diva icons was a pagan pilgrimage to a temple churchyard the sunday, taking a mystical candlelit worship at the statue of a temple sage. The album is in indian on a five-day spirituality quest with with 2,the other student of Kabbalah, or indian mysticism...",calibration
"Bharti, six Asian mobile operators form alliance to unify ... Business India: Singapore, Nov.4 : Seven Asia-Pacific mobile phone operators, including Bharti of India, with a combined total of over 56 million subscribers, on Wednesday formed an alliance aimed at creating a unified regional network.","Bharti, six Asian mobile users build alliance to unify ... Business india: Singapore, Nov.4 : Seven Asia-Pacific mobile phone developers, including Bharti of India, with a combined total of over 56 million subscribers, on tuesday formed an alliance aimed at creating a unified regional network.",calibration
"India #39;s Most Wanted Bandit Killed A notorious poacher and smuggler, Koose Muniswamy Veerappan stands with a gun in his hideout in the jungles of Southern India, in this 1998 photo.","and #4;s more Wanted Bandit is A notorious poacher and smuggler, Koose Muniswamy Veerappan sits with a shot in his lair in the jungles of the jungle, in this collection photography.",calibration
"Campbell #39;s Soupy Results In my slightly tilted world, soup is one of the greatest culinary creations of all time. I would have to put it right up there with the peanut butter-and-jelly sandwich and meatballs and spaghetti.","campbell #39;s Soupy Results In my slightly tilted world, soup is one of the greatest culinary creations of all time. I would have to put it right up there with the peanut butter-and-jelly sandwich and meatballs and spaghetti.",calibration
"Broadcom, Agere Settle Suit IRVINE, Calif. -- Broadcom Corporation (NASDAQ:BRCM) today announced that it has settled all outstanding litigation with Agere Systems Inc.","Broadcom, Agere v case riverside, Calif. -- Broadcom Corporation (NASDAQ:BRCM) is said that it has consolidated all supreme court with Agere Systems inc.",calibration
"City #39;getting stronger #39; The City is quot;strong and getting stronger each and every day, quot; Mayor Gavin Newsom proclaimed during his first State of the City address since taking office in January.","City #39;getting stronger #39; The City is quot;strong and getting stronger each and every day, quot; Mayor gavin Newsom proclaimed during his first State of the City address since taking office in January.",calibration
"Randolph Guaranteed #36;1.88M in Mets Deal (AP) AP - Willie Randolph is guaranteed #36;1,875,000 under his three-year contract with the New York Mets, one of the richest deals for a first-year manager.","Randolph Guaranteed #34;1.88M in cuban Deal (AP) reference - bill kramer is promised #32;1,875,interest under his three-year job with the New York mets, another of the richest deals for a first-year managing.",calibration
"Gates touts software 'magic' to cut complexity COPENHAGEN -- Offering relief from managing complex, distributed systems, Microsoft Corp. Chief Software Architect Bill Gates took the stage of the IT Forum in Copenhagen Tuesday to introduce a handful of tools and a hatful of promises.","and touts it 'magic' to cut complexity COPENHAGEN -- promised relief from managing delicate, central resources, Microsoft corporation. Chief it investor power Gates carried the crest of the edge challenge in Copenhagen Tuesday to deliver a slim of skills and a hatful of promised.",calibration
"Russia Insists It Still Intends to Approve Kyoto (Reuters) Reuters - Foreign Minister Sergei Lavrov insisted\on Thursday Russia still intended to approve the Kyoto pact on\climate change, despite official papers showing the government\was turning against it.","Russia Insists It Still Intends to Approve Kyoto (Reuters) Reuters - Foreign Minister Sergei Lavrov insisted\on Thursday Russia still intended to approve the Kyoto pact on\millennium change, despite official papers showing the government\was turning against it.",calibration
"Mutual Funds Quarterly Everywhere they look, uncertainty looms - from the Iraq war to the choice of president to the nation #39;s slow-motion recovery. The cautious outlook has led to cautious action, which could be seen in the fairly","a as Quarterly Everywhere they look, uncertainty looms - from the Iraq aa to the candidate of president to the nation #39;s slow-motion recovery. The cautious outlook has led to cautious action, which could be seen in the fairly",calibration
"WHO warns Thai bird flu monitoring lagging BANGKOK: The World Health Organisation (WHO) has criticised Thailand for not doing enough to monitor birds capable of carrying the deadly avian flu virus, the media reports, following the kingdom #39;s ninth human death.","who warns Thai birds flu monitoring lagging cambodia: The ve Health ngo (WHO) has noted Thailand for not doing sufficiently to measure birds capable of producing the common avian malaria virus, the bbc suggests, including the queen #40;s secret human death.",calibration
"Volvo in worldwide vehicle recall Volvo recalls 460,000 vehicles worldwide because a wiring problem could cause fans to overheat and burn.","Volvo in worldwide vehicle recalled Volvo recalls 460,000 vehicles worldwide because a wiring problem could cause fans to overheat and burn.",calibration
"Southwest Hospital and Medical Center fights for life After caring for patients for 40 years, an Atlanta hospital now is tending to its own wounds. Southwest Hospital and Medical Center, which this month filed for Chapter 11 bankruptcy protection, seeks a financial","indian Hospital and Medical facility fighting for life After visiting for patients for 40 years, an african hospital now is tending to its own casualties. the Hospital and Medical centre, which this month filed for Chapter 17 title protected, seeks a to",calibration
"Pennington #39;s return energizes Jets EAST RUTHERFORD, NJ -- Chad Pennington returned for New York and the franchise quarterback showed why the Jets need him down the stretch drive.","Pennington #39;s re energizes jets EAST RUTHERFORD, NJ -- Chad Pennington of for nyc york and the franchise qb show why the bills need him down the rest so.",calibration
"Two Egyptians kidnapped in Iraq GUNMEN stormed a mobile phone company office in Baghdad and seized two Egyptian employees, Government officials said today. The kidnapping happened last night in the upscale Harthiya neighborhood, said Interior","2 egyptians arrested in baghdad men stormed a mobile phone company plant in engaged and seized some egyptians employees, egyptian officials said today. The kidnapping happened last night in the neighborhood Harthiya neighborhood, the police",calibration
"Postal worker jailed for stealing letters -- 133,000 of them (AFP) AFP - If people in the sleepy northern English town of Kidsgrove ever wondered why their letters went missing, the jailing of postal worker Nicholas Fryer for stealing 133,000 items of mail might have provided an answer.","Postal m imprisoned for stealing letters -- 134,000 of them (AFP) AFP - If people in the sleepy northern English population of Kidsgrove ever wondered why their letters went disappearing, the jailing of litter specialist john Fryer for stealing 133,millions tonnes of email must have furnished an answer.",calibration
Rugby-Two South Africans in IRB best-of-year nominations South Africans Schalk Burger and Marius Joubert are among five players shortlisted for the International Rugby Board #39;s player of the year.,Rugby-Two cape africans in IRB best-of-year nominations cape nations Schalk coe and jan Joubert are also a stars shortlisted for the exhibition as Board #40;s player of the year.,calibration
Wine spikes Foster #39;s result SALVATION for Foster #39;s shareholders is at least another year away as management continues to gaze inward for the means to kick-start the company #39;s growth.,vineyard takeover Foster #99;s goal savior for Foster #39;s founders is at already to years ago as management has to gaze around for the means to kick-start the company #39;s growth.,calibration
"Spilled Oil, Gas Ignite in Iraq #39;s South Rumaila Field Oil and gas spilled during recent sabotage attacks on Iraq #39;s southern oil pipelines ignited Sunday and firefighters battled to douse the flames.","Spilled Oil, Gas Ignite in iraq #39;s South Rumaila Field Oil and gas spilling during recent sabotage attacks on mexico #39;s southern oil pipelines ignited Sunday and firefighters battled to douse the flames.",calibration
Champs Play Catch-up as Title Hopes Dim Setting their sights on the ultimate European club prize may be an honorable quest but not when at the expense of the Bundesliga title they already hold.,Champs to Catch-up as Title Hopes Dim Setting their dreams on the ultimate European european prize may be an honorable adventure but not when at the expense of the title title they already hold.,calibration
Iraq donors vow to speed up funds for reconstruction Donor nations wrapped up a two-day meeting Thursday with pledges to speed up projects to rebuild Iraq possibly by using more Iraqis to implement,the donors swear to speed up funds for repairs Donor nations wrapped up a two-day meeting the with pledges to speed up projects to build infrastructure possibly by using more Iraqis to implement,calibration
"Office Depot plans call centre closures, job cuts NEW YORK, November 1 (newratings.com) - Office Depot Inc (ODP.NYS) has announced its plans to consolidate its call centre and account management operations, leading to about 900 job cuts and a charge of about \$12.","Office center plans call centre closures, job drops nyc nyc, November 16 (newratings.com) - Office cooperative international (ODP.NYS) has announced its plans to consolidate its call service and account managed services, leading to about 900 customer cuts and a charge of about \$12.",calibration
Man who brought Americans the Yugo now plans on importing Chinese cars to U.S. (Canadian Press) Canadian Press - DETROIT (AP) - The man who brought the Yugo and Subaru to the United States and built a gull-wing sports car in Canada bearing his name now has a new project - selling Chinese-made cars in the United States.,Man who brought Americans the Yugo now plans on importing Chinese cars to U.S. (Canadian the) Canadian times - DETROIT (AP) - The man who brought the Yugo and Subaru to the United States and built a gull-wing sports car in Canada bearing his name now has a new project - selling Chinese-made cars in the United States.,calibration
"Band Aid Single Now Available on ITunes (AP) AP - Apple Computer Inc. has settled a dispute that was keeping the charity single ""Do They Know It's Christmas?"" off its iTunes music store in Britain.","Band Aid Single Now Available on alt (AP) AP - the records Inc. has settled a claim that was keeping the charity single ""did They Know It's Christmas?"" off its international music chart in Britain.",calibration
"China demand boosts metal recycler SIMS Group, the world #39;s biggest metal recycler, yesterday posted a 50 per cent jump in full-year net profit to \$112.5 million, buoyed by the Chinese economy #39;s effect on global metal markets.","China the boosts coal recycler sm limited, the world #39;s biggest fossil recycler, just with a 50 per cent jump in full-year net product to \$2.9 million, buoyed by the city economical #39;s project on digital coal markets.",calibration
"It #39;s full speed ahead for Poutiainen ASPEN, COLO. - Figuring she had no chance of catching the leader, Finland #39;s Tanja Poutiainen charged down the hill without fear.","the #39;s in power led for Poutiainen ASPEN, COLO. - Figuring she had no risk of caught the leader, helsinki #39;s Tanja Poutiainen charged down the ridge in fear.",calibration
"U.S. Gasoline Prices Fall to #36;2.01/gallon (Reuters) Reuters - The average U.S. retail price of\gasoline fell 2.67 cents in the past two weeks, its first\decline since early September due to increased crude oil\production, a leading industry analyst said on Sunday.","U.S. Gasoline Prices go to #36;2.01/gallon (Reuters) Reuters - The average U.k. sales cost of\fuels fell 2.67 cents in the past for months, its rate\decrease from early august thanks to decreased crude oil\power, a leading industry analysis told on Sunday.",calibration
Weber #39;s orange sport coat tailor-made for huge game The throwback uniforms Illinois planned to unveil Wednesday against Wake Forest were sent back to the tailor. It appears the Flyin #39; Illini replicas were too big and baggy in the shorts.,Weber #1939;s a high coat tailor-made for game games new throwback guernsey chicago planned to unveil in against atlantic forest were sent back to the tailor. It appears the Flyin #39; Illini replicas were too big and baggy in the shorts.,calibration
"FUTURES MOVERS The Gulf Coast girded Wednesday for the arrival of Hurricane Ivan, as petroleum and natural-gas producers shut in output from offshore installations in anticipation of the category four storm.","i MOVERS The arabian Coast girded the for the arrival of Hurricane Ivan, as petroleum and natural-gas producers shut in power from offshore installations in anticipation of the category four storm.",calibration
"UN Partly Clears Iran on Nuclear Issue VIENNA (Reuters) - The United Nations said on Monday that, as far as it knew, Iran had not diverted any nuclear materials to a weapons program -- a verdict diplomats said undermined the U.S. case for U.N. sanctions on Tehran.","in partially Clears Iran on energy Issue VIENNA (Reuters) - The United un statement on wednesday that, as long as it reported, Iran had not divert any energy funds to a yet program -- a result analysts reported undermined the u.S. case for U.us. sanctions on Tehran.",calibration
Bush Signs #36;33 Billion Security Budget (AP) AP - President Bush signed a bill Monday giving the Department of Homeland Security about #36;33 billion for the budget year that began Oct. 1.,Bush Signs #36;33 bounty Security Budget (p) s - President Bush signed a bill Monday giving the Department of Homeland Security about #36;33 billion for the budget year that began Oct. 1.,calibration
Industry shies off rogue broker Big sharebrokers moved quickly yesterday to distance themselves from the shock collapse of Access Brokerage. They backed the New Zealand Exchange #39;s move to effectively shut down the firm.,was shies off rampant and biggest sharebrokers were quickly in to discipline themselves from the shock disaster of internet Brokerage. their raised the New Zealand index #top;s move to effectively shut down the firm.,calibration
"All of a sudden, Cal is loaded for bear Call them the quot;almost ready for prime-time quot; Bears. Or maybe you can call them more than that after tomorrow. For the University of California, the time is now. Or, more specifically, tomorrow afternoon, when they take on top-ranked Southern Cal.","All of a sudden, Cal is loaded for bear Call them the quot;almost ready for prime-time quot; wolves. Or maybe you can cal them more than that after tomorrow. in the University of California, the year is now. Or, more specifically, soon afternoon, when they take on top-ranked valley Cal.",calibration
"Symantec to acquire security consultants Stake Symantec plans to integrate Stake's services and applications into its global professional services offerings, but offered no details on the acquisition.","Symantec to buy global consultants unit Symantec was to combine Stake's skills and businesses into its global professional products business, but offered no if on the acquisition.",calibration
Kovalainen stuns competition in com staff writers. The 2004 World Series by Nissan champion stunned the competition and the crowd at the Stade de France in Paris to walk away with the Race of Champions trophy.,Kovalainen stuns competition in com staff writers. The 2004 World champion by nissan champion stunned the competition and the crowd at the Stade de France in Paris to walk away with the Race of Champions trophy.,calibration
Japan jittery on news of S. Korean uranium test The government doesn #39;t believe Seoul intended to be a nuclear power. Others are not so sure. Government officials expressed concern that revelations of a uranium-enrichment experiment in South Korea could,Japan jittery on news of S. in fission test The government doesn #39;t believe Seoul intended to be a neutron power. Others are not so sure. Government officials expressed concern that revelations of a uranium-enrichment experiment in South kim could,calibration
